Pressao inicial;Pressao final;Deslocamento;Toxicidade de A
0.3;0;4.6;0.1275
0.4;0;4.6;0.17
0.5;0;4.6;0.2125
0.6;0;4.6;0.255
0.7;0;4.6;0.2975
0.8;0;4.6;0.34
0.9;0;4.6;0.3825
1;0;4.6;0.425
0;0.1;4.6;0.0575
0.1;0.1;4.6;0.1
0.2;0.1;4.6;0.1425
0.3;0.1;4.6;0.185
0.4;0.1;4.6;0.2275
0.5;0.1;4.6;0.27
0.6;0.1;4.6;0.3125
0.7;0.1;4.6;0.355
0.8;0.1;4.6;0.3975
0.9;0.1;4.6;0.44
1;0.1;4.6;0.4825
0;0.2;4.6;0.115
0.1;0.2;4.6;0.1575
0.2;0.2;4.6;0.2
0.3;0.2;4.6;0.2425
0.4;0.2;4.6;0.285
0.5;0.2;4.6;0.3275
0.6;0.2;4.6;0.37
0.7;0.2;4.6;0.4125
0.8;0.2;4.6;0.455
0.9;0.2;4.6;0.4975
1;0.2;4.6;0.54
0;0.3;4.6;0.1725
0.1;0.3;4.6;0.215
0.2;0.3;4.6;0.2575
0.3;0.3;4.6;0.3
0.4;0.3;4.6;0.3425
0.5;0.3;4.6;0.385
0.6;0.3;4.6;0.4275
0.7;0.3;4.6;0.47
0.8;0.3;4.6;0.5125
0.9;0.3;4.6;0.555
1;0.3;4.6;0.5975
0;0.4;4.6;0.23
0.1;0.4;4.6;0.2725
0.2;0.4;4.6;0.315
0.3;0.4;4.6;0.3575
0.4;0.4;4.6;0.4
0.5;0.4;4.6;0.4425
0.6;0.4;4.6;0.485
0.7;0.4;4.6;0.5275
0.8;0.4;4.6;0.57
0.9;0.4;4.6;0.6125
1;0.4;4.6;0.655
0;0.5;4.6;0.2875
0.1;0.5;4.6;0.33
0.2;0.5;4.6;0.3725
0.3;0.5;4.6;0.415
0.4;0.5;4.6;0.4575
0.5;0.5;4.6;0.5
0.6;0.5;4.6;0.5425
0.7;0.5;4.6;0.585
0.8;0.5;4.6;0.6275
0.9;0.5;4.6;0.67
1;0.5;4.6;0.7125
0;0.6;4.6;0.345
0.1;0.6;4.6;0.3875
0.2;0.6;4.6;0.43
0.3;0.6;4.6;0.4725
0.4;0.6;4.6;0.515
0.5;0.6;4.6;0.5575
0.6;0.6;4.6;0.6
0.7;0.6;4.6;0.6425
0.8;0.6;4.6;0.685
0.9;0.6;4.6;0.7275
1;0.6;4.6;0.77
0;0.7;4.6;0.4025
0.1;0.7;4.6;0.445
0.2;0.7;4.6;0.4875
0.3;0.7;4.6;0.53
0.4;0.7;4.6;0.5725
0.5;0.7;4.6;0.615
0.6;0.7;4.6;0.6575
0.7;0.7;4.6;0.7
0.8;0.7;4.6;0.7425
0.9;0.7;4.6;0.785
1;0.7;4.6;0.8275
0;0.8;4.6;0.46
0.1;0.8;4.6;0.5025
0.2;0.8;4.6;0.545
0.3;0.8;4.6;0.5875
0.4;0.8;4.6;0.63
0.5;0.8;4.6;0.6725
0.6;0.8;4.6;0.715
0.7;0.8;4.6;0.7575
0.8;0.8;4.6;0.8
0.9;0.8;4.6;0.8425
1;0.8;4.6;0.885
0;0.9;4.6;0.5175
0.1;0.9;4.6;0.56
0.2;0.9;4.6;0.6025
0.3;0.9;4.6;0.645
0.4;0.9;4.6;0.6875
0.5;0.9;4.6;0.73
0.6;0.9;4.6;0.7725
0.7;0.9;4.6;0.815
0.8;0.9;4.6;0.8575
0.9;0.9;4.6;0.9
1;0.9;4.6;0.9425
0;1;4.6;0.575
0.1;1;4.6;0.6175
0.2;1;4.6;0.66
0.3;1;4.6;0.7025
0.4;1;4.6;0.745
0.5;1;4.6;0.7875
0.6;1;4.6;0.83
0.7;1;4.6;0.8725
0.8;1;4.6;0.915
0.9;1;4.6;0.9575
1;1;4.6;1
0;0;4.8;0
0.1;0;4.8;0.04
0.2;0;4.8;0.08
0.3;0;4.8;0.12
0.4;0;4.8;0.16
0.5;0;4.8;0.2
0.6;0;4.8;0.24
0.7;0;4.8;0.28
0.8;0;4.8;0.32
0.9;0;4.8;0.36
1;0;4.8;0.4
0;0.1;4.8;0.06
0.1;0.1;4.8;0.1
0.2;0.1;4.8;0.14
0.3;0.1;4.8;0.18
0.4;0.1;4.8;0.22
0.5;0.1;4.8;0.26
0.6;0.1;4.8;0.3
0.7;0.1;4.8;0.34
0.8;0.1;4.8;0.38
0.9;0.1;4.8;0.42
1;0.1;4.8;0.46
0;0.2;4.8;0.12
0.1;0.2;4.8;0.16
0.2;0.2;4.8;0.2
0.3;0.2;4.8;0.24
0.4;0.2;4.8;0.28
0.5;0.2;4.8;0.32
0.6;0.2;4.8;0.36
0.7;0.2;4.8;0.4
0.8;0.2;4.8;0.44
0.9;0.2;4.8;0.48
1;0.2;4.8;0.52
0;0.3;4.8;0.18
0.1;0.3;4.8;0.22
0.2;0.3;4.8;0.26
0.3;0.3;4.8;0.3
0.4;0.3;4.8;0.34
0.5;0.3;4.8;0.38
0.6;0.3;4.8;0.42
0.7;0.3;4.8;0.46
0.8;0.3;4.8;0.5
0.9;0.3;4.8;0.54
1;0.3;4.8;0.58
0;0.4;4.8;0.24
0.1;0.4;4.8;0.28
0.2;0.4;4.8;0.32
0.3;0.4;4.8;0.36
0.4;0.4;4.8;0.4
0.5;0.4;4.8;0.44
0.6;0.4;4.8;0.48
0.7;0.4;4.8;0.52
0.8;0.4;4.8;0.56
0.9;0.4;4.8;0.6
1;0.4;4.8;0.64
0;0.5;4.8;0.3
0.1;0.5;4.8;0.34
0.2;0.5;4.8;0.38
0.3;0.5;4.8;0.42
0.4;0.5;4.8;0.46
0.5;0.5;4.8;0.5
0.6;0.5;4.8;0.54
0.7;0.5;4.8;0.58
0.8;0.5;4.8;0.62
0.9;0.5;4.8;0.66
1;0.5;4.8;0.7
0;0.6;4.8;0.36
0.1;0.6;4.8;0.4
0.2;0.6;4.8;0.44
0.3;0.6;4.8;0.48
0.4;0.6;4.8;0.52
0.5;0.6;4.8;0.56
0.6;0.6;4.8;0.6
0.7;0.6;4.8;0.64
0.8;0.6;4.8;0.68
0.9;0.6;4.8;0.72
1;0.6;4.8;0.76
0;0.7;4.8;0.42
0.1;0.7;4.8;0.46
0.2;0.7;4.8;0.5
0.3;0.7;4.8;0.54
0.4;0.7;4.8;0.58
0.5;0.7;4.8;0.62
0.6;0.7;4.8;0.66
0.7;0.7;4.8;0.7
0.8;0.7;4.8;0.74
0.9;0.7;4.8;0.78
1;0.7;4.8;0.82
0;0.8;4.8;0.48
0.1;0.8;4.8;0.52
0.2;0.8;4.8;0.56
0.3;0.8;4.8;0.6
0.4;0.8;4.8;0.64
0.5;0.8;4.8;0.68
0.6;0.8;4.8;0.72
0.7;0.8;4.8;0.76
0.8;0.8;4.8;0.8
0.9;0.8;4.8;0.84
1;0.8;4.8;0.88
0;0.9;4.8;0.54
0.1;0.9;4.8;0.58
0.2;0.9;4.8;0.62
0.3;0.9;4.8;0.66
0.4;0.9;4.8;0.7
0.5;0.9;4.8;0.74
0.6;0.9;4.8;0.78
0.7;0.9;4.8;0.82
0.8;0.9;4.8;0.86
0.9;0.9;4.8;0.9
1;0.9;4.8;0.94
0;1;4.8;0.6
0.1;1;4.8;0.64
0.2;1;4.8;0.68
0.3;1;4.8;0.72
0.4;1;4.8;0.76
0.5;1;4.8;0.8
0.6;1;4.8;0.84
0.7;1;4.8;0.88
0.8;1;4.8;0.92
0.9;1;4.8;0.96
1;1;4.8;1
0;0;5;0
0.1;0;5;0.0375
0.2;0;5;0.075
0.3;0;5;0.1125
0.4;0;5;0.15
0.5;0;5;0.1875
0.6;0;5;0.225
0.7;0;5;0.2625
0.8;0;5;0.3
0.9;0;5;0.3375
1;0;5;0.375
0;0.1;5;0.0625
0.1;0.1;5;0.1
0.2;0.1;5;0.1375
0.3;0.1;5;0.175
0.4;0.1;5;0.2125
0.5;0.1;5;0.25
0.6;0.1;5;0.2875
0.7;0.1;5;0.325
0.8;0.1;5;0.3625
0.9;0.1;5;0.4
1;0.1;5;0.4375
0;0.2;5;0.125
0.1;0.2;5;0.1625
0.2;0.2;5;0.2
0.3;0.2;5;0.2375
0.4;0.2;5;0.275
0.5;0.2;5;0.3125
0.6;0.2;5;0.35
0.7;0.2;5;0.3875
0.8;0.2;5;0.425
0.9;0.2;5;0.4625
1;0.2;5;0.5
0;0.3;5;0.1875
0.1;0.3;5;0.225
0.2;0.3;5;0.2625
0.3;0.3;5;0.3
0.4;0.3;5;0.3375
0.5;0.3;5;0.375
0.6;0.3;5;0.4125
0.7;0.3;5;0.45
0.8;0.3;5;0.4875
0.9;0.3;5;0.525
1;0.3;5;0.5625
0;0.4;5;0.25
0.1;0.4;5;0.2875
0.2;0.4;5;0.325
0.3;0.4;5;0.3625
0.4;0.4;5;0.4
0.5;0.4;5;0.4375
0.6;0.4;5;0.475
0.7;0.4;5;0.5125
0.8;0.4;5;0.55
0.9;0.4;5;0.5875
1;0.4;5;0.625
0;0.5;5;0.3125
0.1;0.5;5;0.35
0.2;0.5;5;0.3875
0.3;0.5;5;0.425
0.4;0.5;5;0.4625
0.5;0.5;5;0.5
0.6;0.5;5;0.5375
0.7;0.5;5;0.575
0.8;0.5;5;0.6125
0.9;0.5;5;0.65
1;0.5;5;0.6875
0;0.6;5;0.375
0.1;0.6;5;0.4125
0.2;0.6;5;0.45
0.3;0.6;5;0.4875
0.4;0.6;5;0.525
0.5;0.6;5;0.5625
0.6;0.6;5;0.6
0.7;0.6;5;0.6375
0.8;0.6;5;0.675
0.9;0.6;5;0.7125
1;0.6;5;0.75
0;0.7;5;0.4375
0.1;0.7;5;0.475
0.2;0.7;5;0.5125
0.3;0.7;5;0.55
0.4;0.7;5;0.5875
0.5;0.7;5;0.625
0.6;0.7;5;0.6625
0.7;0.7;5;0.7
0.8;0.7;5;0.7375
0.9;0.7;5;0.775
1;0.7;5;0.8125
0;0.8;5;0.5
0.1;0.8;5;0.5375
0.2;0.8;5;0.575
0.3;0.8;5;0.6125
0.4;0.8;5;0.65
0.5;0.8;5;0.6875
0.6;0.8;5;0.725
0.7;0.8;5;0.7625
0.8;0.8;5;0.8
0.9;0.8;5;0.8375
1;0.8;5;0.875
0;0.9;5;0.5625
0.1;0.9;5;0.6
0.2;0.9;5;0.6375
0.3;0.9;5;0.675
0.4;0.9;5;0.7125
0.5;0.9;5;0.75
0.6;0.9;5;0.7875
0.7;0.9;5;0.825
0.8;0.9;5;0.8625
0.9;0.9;5;0.9
1;0.9;5;0.9375
0;1;5;0.625
0.1;1;5;0.6625
0.2;1;5;0.7
0.3;1;5;0.7375
0.4;1;5;0.775
0.5;1;5;0.8125
0.6;1;5;0.85
0.7;1;5;0.8875
0.8;1;5;0.925
0.9;1;5;0.9625
1;1;5;1
0;0;5.2;0
0.1;0;5.2;0.035
0.2;0;5.2;0.07
0.3;0;5.2;0.105
0.4;0;5.2;0.14
0.5;0;5.2;0.175
0.6;0;5.2;0.21
0.7;0;5.2;0.245
0.8;0;5.2;0.28
0.9;0;5.2;0.315
1;0;5.2;0.35
0;0.1;5.2;0.065
0.1;0.1;5.2;0.1
0.2;0.1;5.2;0.135
0.3;0.1;5.2;0.17
0.4;0.1;5.2;0.205
0.5;0.1;5.2;0.24
0.6;0.1;5.2;0.275
0.7;0.1;5.2;0.31
0.8;0.1;5.2;0.345
0.9;0.1;5.2;0.38
1;0.1;5.2;0.415
0;0.2;5.2;0.13
0.1;0.2;5.2;0.165
0.2;0.2;5.2;0.2
0.3;0.2;5.2;0.235
0.4;0.2;5.2;0.27
0.5;0.2;5.2;0.305
0.6;0.2;5.2;0.34
0.7;0.2;5.2;0.375
0.8;0.2;5.2;0.41
0.9;0.2;5.2;0.445
1;0.2;5.2;0.48
0;0.3;5.2;0.195
0.1;0.3;5.2;0.23
0.2;0.3;5.2;0.265
0.3;0.3;5.2;0.3
0.4;0.3;5.2;0.335
0.5;0.3;5.2;0.37
0.6;0.3;5.2;0.405
0.7;0.3;5.2;0.44
0.8;0.3;5.2;0.475
0.9;0.3;5.2;0.51
1;0.3;5.2;0.545
0;0.4;5.2;0.26
0.1;0.4;5.2;0.295
0.2;0.4;5.2;0.33
0.3;0.4;5.2;0.365
0.4;0.4;5.2;0.4
0.5;0.4;5.2;0.435
0.6;0.4;5.2;0.47
0.7;0.4;5.2;0.505
0.8;0.4;5.2;0.54
0.9;0.4;5.2;0.575
1;0.4;5.2;0.61
0;0.5;5.2;0.325
0.1;0.5;5.2;0.36
0.2;0.5;5.2;0.395
0.3;0.5;5.2;0.43
0.4;0.5;5.2;0.465
0.5;0.5;5.2;0.5
0.6;0.5;5.2;0.535
0.7;0.5;5.2;0.57
0.8;0.5;5.2;0.605
0.9;0.5;5.2;0.64
1;0.5;5.2;0.675
0;0.6;5.2;0.39
0.1;0.6;5.2;0.425
0.2;0.6;5.2;0.46
0.3;0.6;5.2;0.495
0.4;0.6;5.2;0.53
0.5;0.6;5.2;0.565
0.6;0.6;5.2;0.6
0.7;0.6;5.2;0.635
0.8;0.6;5.2;0.67
0.9;0.6;5.2;0.705
1;0.6;5.2;0.74
0;0.7;5.2;0.455
0.1;0.7;5.2;0.49
0.2;0.7;5.2;0.525
0.3;0.7;5.2;0.56
0.4;0.7;5.2;0.595
0.5;0.7;5.2;0.63
0.6;0.7;5.2;0.665
0.7;0.7;5.2;0.7
0.8;0.7;5.2;0.735
0.9;0.7;5.2;0.77
1;0.7;5.2;0.805
0;0.8;5.2;0.52
0.1;0.8;5.2;0.555
0.2;0.8;5.2;0.59
0.3;0.8;5.2;0.625
0.4;0.8;5.2;0.66
0.5;0.8;5.2;0.695
0.6;0.8;5.2;0.73
0.7;0.8;5.2;0.765
0.8;0.8;5.2;0.8
0.9;0.8;5.2;0.835
1;0.8;5.2;0.87
0;0.9;5.2;0.585
0.1;0.9;5.2;0.62
0.2;0.9;5.2;0.655
0.3;0.9;5.2;0.69
0.4;0.9;5.2;0.725
0.5;0.9;5.2;0.76
0.6;0.9;5.2;0.795
0.7;0.9;5.2;0.83
0.8;0.9;5.2;0.865
0.9;0.9;5.2;0.9
1;0.9;5.2;0.935
0;1;5.2;0.65
0.1;1;5.2;0.685
0.2;1;5.2;0.72
0.3;1;5.2;0.755
0.4;1;5.2;0.79
0.5;1;5.2;0.825
0.6;1;5.2;0.86
0.7;1;5.2;0.895
0.8;1;5.2;0.93
0.9;1;5.2;0.965
1;1;5.2;1
0;0;5.4;0
0.1;0;5.4;0.0325
0.2;0;5.4;0.065
0.3;0;5.4;0.0975
0.4;0;5.4;0.13
0.5;0;5.4;0.1625
0.6;0;5.4;0.195
0.7;0;5.4;0.2275
0.8;0;5.4;0.26
0.9;0;5.4;0.2925
1;0;5.4;0.325
0;0.1;5.4;0.0675
0.1;0.1;5.4;0.1
0.2;0.1;5.4;0.1325
0.3;0.1;5.4;0.165
0.4;0.1;5.4;0.1975
0.5;0.1;5.4;0.23
0.6;0.1;5.4;0.2625
0.7;0.1;5.4;0.295
0.8;0.1;5.4;0.3275
0.9;0.1;5.4;0.36
1;0.1;5.4;0.3925
0;0.2;5.4;0.135
0.1;0.2;5.4;0.1675
0.2;0.2;5.4;0.2
0.3;0.2;5.4;0.2325
0.4;0.2;5.4;0.265
0.5;0.2;5.4;0.2975
0.6;0.2;5.4;0.33
0.7;0.2;5.4;0.3625
0.8;0.2;5.4;0.395
0.9;0.2;5.4;0.4275
1;0.2;5.4;0.46
0;0.3;5.4;0.2025
0.1;0.3;5.4;0.235
0.2;0.3;5.4;0.2675
0.3;0.3;5.4;0.3
0.4;0.3;5.4;0.3325
0.5;0.3;5.4;0.365
0.6;0.3;5.4;0.3975
0.7;0.3;5.4;0.43
0.8;0.3;5.4;0.4625
0.9;0.3;5.4;0.495
1;0.3;5.4;0.5275
0;0.4;5.4;0.27
0.1;0.4;5.4;0.3025
0.2;0.4;5.4;0.335
0.3;0.4;5.4;0.3675
0.4;0.4;5.4;0.4
0.5;0.4;5.4;0.4325
0.6;0.4;5.4;0.465
0.7;0.4;5.4;0.4975
0.8;0.4;5.4;0.53
0.9;0.4;5.4;0.5625
1;0.4;5.4;0.595
0;0.5;5.4;0.3375
0.1;0.5;5.4;0.37
0.2;0.5;5.4;0.4025
0.3;0.5;5.4;0.435
0.4;0.5;5.4;0.4675
0.5;0.5;5.4;0.5
0.6;0.5;5.4;0.5325
0.7;0.5;5.4;0.565
0.8;0.5;5.4;0.5975
0.9;0.5;5.4;0.63
1;0.5;5.4;0.6625
0;0.6;5.4;0.405
0.1;0.6;5.4;0.4375
0.2;0.6;5.4;0.47
0.3;0.6;5.4;0.5025
0.4;0.6;5.4;0.535
0.5;0.6;5.4;0.5675
0.6;0.6;5.4;0.6
0.7;0.6;5.4;0.6325
0.8;0.6;5.4;0.665
0.9;0.6;5.4;0.6975
1;0.6;5.4;0.73
0;0.7;5.4;0.4725
0.1;0.7;5.4;0.505
0.2;0.7;5.4;0.5375
0.3;0.7;5.4;0.57
0.4;0.7;5.4;0.6025
0.5;0.7;5.4;0.635
0.6;0.7;5.4;0.6675
0.7;0.7;5.4;0.7
0.8;0.7;5.4;0.7325
0.9;0.7;5.4;0.765
1;0.7;5.4;0.7975
0;0.8;5.4;0.54
0.1;0.8;5.4;0.5725
0.2;0.8;5.4;0.605
0.3;0.8;5.4;0.6375
0.4;0.8;5.4;0.67
0.5;0.8;5.4;0.7025
0.6;0.8;5.4;0.735
0.7;0.8;5.4;0.7675
0.8;0.8;5.4;0.8
0.9;0.8;5.4;0.8325
1;0.8;5.4;0.865
0;0.9;5.4;0.6075
0.1;0.9;5.4;0.64
0.2;0.9;5.4;0.6725
0.3;0.9;5.4;0.705
0.4;0.9;5.4;0.7375
0.5;0.9;5.4;0.77
0.6;0.9;5.4;0.8025
0.7;0.9;5.4;0.835
0.8;0.9;5.4;0.8675
0.9;0.9;5.4;0.9
1;0.9;5.4;0.9325
0;1;5.4;0.675
0.1;1;5.4;0.7075
0.2;1;5.4;0.74
0.3;1;5.4;0.7725
0.4;1;5.4;0.805
0.5;1;5.4;0.8375
0.6;1;5.4;0.87
0.7;1;5.4;0.9025
0.8;1;5.4;0.935
0.9;1;5.4;0.9675
1;1;5.4;1
0;0;5.6;0
0.1;0;5.6;0.03
0.2;0;5.6;0.06
0.3;0;5.6;0.09
0.4;0;5.6;0.12
0.5;0;5.6;0.15
0.6;0;5.6;0.18
0.7;0;5.6;0.21
0.8;0;5.6;0.24
0.9;0;5.6;0.27
1;0;5.6;0.3
0;0.1;5.6;0.07
0.1;0.1;5.6;0.1
0.2;0.1;5.6;0.13
0.3;0.1;5.6;0.16
0.4;0.1;5.6;0.19
0.5;0.1;5.6;0.22
0.6;0.1;5.6;0.25
0.7;0.1;5.6;0.28
0.8;0.1;5.6;0.31
0.9;0.1;5.6;0.34
1;0.1;5.6;0.37
0;0.2;5.6;0.14
0.1;0.2;5.6;0.17
0.2;0.2;5.6;0.2
0.3;0.2;5.6;0.23
0.4;0.2;5.6;0.26
0.5;0.2;5.6;0.29
0.6;0.2;5.6;0.32
0.7;0.2;5.6;0.35
0.8;0.2;5.6;0.38
0.9;0.2;5.6;0.41
1;0.2;5.6;0.44
0;0.3;5.6;0.21
0.1;0.3;5.6;0.24
0.2;0.3;5.6;0.27
0.3;0.3;5.6;0.3
0.4;0.3;5.6;0.33
0.5;0.3;5.6;0.36
0.6;0.3;5.6;0.39
0.7;0.3;5.6;0.42
0.8;0.3;5.6;0.45
0.9;0.3;5.6;0.48
1;0.3;5.6;0.51
0;0.4;5.6;0.28
0.1;0.4;5.6;0.31
0.2;0.4;5.6;0.34
0.3;0.4;5.6;0.37
0.4;0.4;5.6;0.4
0.5;0.4;5.6;0.43
0.6;0.4;5.6;0.46
0.7;0.4;5.6;0.49
0.8;0.4;5.6;0.52
0.9;0.4;5.6;0.55
1;0.4;5.6;0.58
0;0.5;5.6;0.35
0.1;0.5;5.6;0.38
0.2;0.5;5.6;0.41
0.3;0.5;5.6;0.44
0.4;0.5;5.6;0.47
0.5;0.5;5.6;0.5
0.6;0.5;5.6;0.53
0.7;0.5;5.6;0.56
0.8;0.5;5.6;0.59
0.9;0.5;5.6;0.62
1;0.5;5.6;0.65
0;0.6;5.6;0.42
0.1;0.6;5.6;0.45
0.2;0.6;5.6;0.48
0.3;0.6;5.6;0.51
0.4;0.6;5.6;0.54
0.5;0.6;5.6;0.57
0.6;0.6;5.6;0.6
0.7;0.6;5.6;0.63
0.8;0.6;5.6;0.66
0.9;0.6;5.6;0.69
1;0.6;5.6;0.72
0;0.7;5.6;0.49
0.1;0.7;5.6;0.52
0.2;0.7;5.6;0.55
0.3;0.7;5.6;0.58
0.4;0.7;5.6;0.61
0.5;0.7;5.6;0.64
0.6;0.7;5.6;0.67
0.7;0.7;5.6;0.7
0.8;0.7;5.6;0.73
0.9;0.7;5.6;0.76
1;0.7;5.6;0.79
0;0.8;5.6;0.56
0.1;0.8;5.6;0.59
0.2;0.8;5.6;0.62
0.3;0.8;5.6;0.65
0.4;0.8;5.6;0.68
0.5;0.8;5.6;0.71
0.6;0.8;5.6;0.74
0.7;0.8;5.6;0.77
0.8;0.8;5.6;0.8
0.9;0.8;5.6;0.83
1;0.8;5.6;0.86
0;0.9;5.6;0.63
0.1;0.9;5.6;0.66
0.2;0.9;5.6;0.69
0.3;0.9;5.6;0.72
0.4;0.9;5.6;0.75
0.5;0.9;5.6;0.78
0.6;0.9;5.6;0.81
0.7;0.9;5.6;0.84
0.8;0.9;5.6;0.87
0.9;0.9;5.6;0.9
1;0.9;5.6;0.93
0;1;5.6;0.7
0.1;1;5.6;0.73
0.2;1;5.6;0.76
0.3;1;5.6;0.79
0.4;1;5.6;0.82
0.5;1;5.6;0.85
0.6;1;5.6;0.88
0.7;1;5.6;0.91
0.8;1;5.6;0.94
0.9;1;5.6;0.97
1;1;5.6;1
0;0;5.8;0
0.1;0;5.8;0.0275
0.2;0;5.8;0.055
0.3;0;5.8;0.0825
0.4;0;5.8;0.11
0.5;0;5.8;0.1375
0.6;0;5.8;0.165
0.7;0;5.8;0.1925
0.8;0;5.8;0.22
0.9;0;5.8;0.2475
1;0;5.8;0.275
0;0.1;5.8;0.0725
0.1;0.1;5.8;0.1
0.2;0.1;5.8;0.1275
0.3;0.1;5.8;0.155
0.4;0.1;5.8;0.1825
0.5;0.1;5.8;0.21
0.6;0.1;5.8;0.2375
0.7;0.1;5.8;0.265
0.8;0.1;5.8;0.2925
0.9;0.1;5.8;0.32
1;0.1;5.8;0.3475
0;0.2;5.8;0.145
0.1;0.2;5.8;0.1725
0.2;0.2;5.8;0.2
0.3;0.2;5.8;0.2275
0.4;0.2;5.8;0.255
0.5;0.2;5.8;0.2825
0.6;0.2;5.8;0.31
0.7;0.2;5.8;0.3375
0.8;0.2;5.8;0.365
0.9;0.2;5.8;0.3925
1;0.2;5.8;0.42
0;0.3;5.8;0.2175
0.1;0.3;5.8;0.245
0.2;0.3;5.8;0.2725
0.3;0.3;5.8;0.3
0.4;0.3;5.8;0.3275
0.5;0.3;5.8;0.355
0.6;0.3;5.8;0.3825
0.7;0.3;5.8;0.41
0.8;0.3;5.8;0.4375
0.9;0.3;5.8;0.465
1;0.3;5.8;0.4925
0;0.4;5.8;0.29
0.1;0.4;5.8;0.3175
0.2;0.4;5.8;0.345
0.3;0.4;5.8;0.3725
0.4;0.4;5.8;0.4
0.5;0.4;5.8;0.4275
0.6;0.4;5.8;0.455
0.7;0.4;5.8;0.4825
0.8;0.4;5.8;0.51
0.9;0.4;5.8;0.5375
1;0.4;5.8;0.565
0;0.5;5.8;0.3625
0.1;0.5;5.8;0.39
0.2;0.5;5.8;0.4175
0.3;0.5;5.8;0.445
0.4;0.5;5.8;0.4725
0.5;0.5;5.8;0.5
0.6;0.5;5.8;0.5275
0.7;0.5;5.8;0.555
0.8;0.5;5.8;0.5825
0.9;0.5;5.8;0.61
1;0.5;5.8;0.6375
0;0.6;5.8;0.435
0.1;0.6;5.8;0.4625
0.2;0.6;5.8;0.49
0.3;0.6;5.8;0.5175
0.4;0.6;5.8;0.545
0.5;0.6;5.8;0.5725
0.6;0.6;5.8;0.6
0.7;0.6;5.8;0.6275
0.8;0.6;5.8;0.655
0.9;0.6;5.8;0.6825
1;0.6;5.8;0.71
0;0.7;5.8;0.5075
0.1;0.7;5.8;0.535
0.2;0.7;5.8;0.5625
0.3;0.7;5.8;0.59
0.4;0.7;5.8;0.6175
0.5;0.7;5.8;0.645
0.6;0.7;5.8;0.6725
0.7;0.7;5.8;0.7
0.8;0.7;5.8;0.7275
0.9;0.7;5.8;0.755
1;0.7;5.8;0.7825
0;0.8;5.8;0.58
0.1;0.8;5.8;0.6075
0.2;0.8;5.8;0.635
0.3;0.8;5.8;0.6625
0.4;0.8;5.8;0.69
0.5;0.8;5.8;0.7175
0.6;0.8;5.8;0.745
0.7;0.8;5.8;0.7725
0.8;0.8;5.8;0.8
0.9;0.8;5.8;0.8275
1;0.8;5.8;0.855
0;0.9;5.8;0.6525
0.1;0.9;5.8;0.68
0.2;0.9;5.8;0.7075
0.3;0.9;5.8;0.735
0.4;0.9;5.8;0.7625
0.5;0.9;5.8;0.79
0.6;0.9;5.8;0.8175
0.7;0.9;5.8;0.845
0.8;0.9;5.8;0.8725
0.9;0.9;5.8;0.9
1;0.9;5.8;0.9275
0;1;5.8;0.725
0.1;1;5.8;0.7525
0.2;1;5.8;0.78
0.3;1;5.8;0.8075
0.4;1;5.8;0.835
0.5;1;5.8;0.8625
0.6;1;5.8;0.89
0.7;1;5.8;0.9175
0.8;1;5.8;0.945
0.9;1;5.8;0.9725
1;1;5.8;1
0;0;6;0
0.1;0;6;0.025
0.2;0;6;0.05
0.3;0;6;0.075
0.4;0;6;0.1
0.5;0;6;0.125
0.6;0;6;0.15
0.7;0;6;0.175
0.8;0;6;0.2
0.9;0;6;0.225
1;0;6;0.25
0;0.1;6;0.075
0.1;0.1;6;0.1
0.2;0.1;6;0.125
0.3;0.1;6;0.15
0.4;0.1;6;0.175
0.5;0.1;6;0.2
0.6;0.1;6;0.225
0.7;0.1;6;0.25
0.8;0.1;6;0.275
0.9;0.1;6;0.3
1;0.1;6;0.325
0;0.2;6;0.15
0.1;0.2;6;0.175
0.2;0.2;6;0.2
0.3;0.2;6;0.225
0.4;0.2;6;0.25
0.5;0.2;6;0.275
0.6;0.2;6;0.3
0.7;0.2;6;0.325
0.8;0.2;6;0.35
0.9;0.2;6;0.375
1;0.2;6;0.4
0;0.3;6;0.225
0.1;0.3;6;0.25
0.2;0.3;6;0.275
0.3;0.3;6;0.3
0.4;0.3;6;0.325
0.5;0.3;6;0.35
0.6;0.3;6;0.375
0.7;0.3;6;0.4
0.8;0.3;6;0.425
0.9;0.3;6;0.45
1;0.3;6;0.475
0;0.4;6;0.3
0.1;0.4;6;0.325
0.2;0.4;6;0.35
0.3;0.4;6;0.375
0.4;0.4;6;0.4
0.5;0.4;6;0.425
0.6;0.4;6;0.45
0.7;0.4;6;0.475
0.8;0.4;6;0.5
0.9;0.4;6;0.525
1;0.4;6;0.55
0;0.5;6;0.375
0.1;0.5;6;0.4
0.2;0.5;6;0.425
0.3;0.5;6;0.45
0.4;0.5;6;0.475
0.5;0.5;6;0.5
0.6;0.5;6;0.525
0.7;0.5;6;0.55
0.8;0.5;6;0.575
0.9;0.5;6;0.6
1;0.5;6;0.625
0;0.6;6;0.45
0.1;0.6;6;0.475
0.2;0.6;6;0.5
0.3;0.6;6;0.525
0.4;0.6;6;0.55
0.5;0.6;6;0.575
0.6;0.6;6;0.6
0.7;0.6;6;0.625
0.8;0.6;6;0.65
0.9;0.6;6;0.675
1;0.6;6;0.7
0;0.7;6;0.525
0.1;0.7;6;0.55
0.2;0.7;6;0.575
0.3;0.7;6;0.6
0.4;0.7;6;0.625
